Time (s),PT2w_cal (deg.C),PT2s_cal (deg.C)
6453,22.6,22.564
6458,22.567,22.53
6463,22.6,22.53
6468,22.6,22.53
6473,22.567,22.53
6478,22.6,22.496
6483,22.6,22.496
6488,22.6,22.53
6493,22.6,22.53
6498,22.6,22.496
6503,22.634,22.53
6509,22.634,22.53
6514,22.6,22.53
6519,22.6,22.53
6524,22.6,22.53
6529,22.6,22.496
6534,22.6,22.53
6539,22.6,22.53
6544,22.634,22.53
6549,22.6,22.496
6554,22.6,22.53
6559,22.6,22.53
6564,22.6,22.53
6569,22.6,22.53
6574,22.567,22.564
6579,22.6,22.53
6584,22.567,22.496
6589,22.634,22.53
6595,22.6,22.53
6600,22.567,22.53
6605,22.6,22.496
6610,22.6,22.564
6615,22.6,22.53
6620,22.6,22.53
6625,22.634,22.53
6630,22.6,22.53
6635,22.634,22.53
6640,22.634,22.564
6645,22.6,22.564
6650,22.6,22.53
6655,22.567,22.564
6660,22.634,22.53
6665,22.6,22.53
6670,22.6,22.53
6675,22.6,22.53
6681,22.634,22.496
6686,22.6,22.564
6691,22.6,22.53
6696,22.6,22.564
6701,22.6,22.53
6706,22.6,22.53
6711,22.6,22.496
6716,22.567,22.53
6721,22.6,22.53
6726,22.567,22.53
6731,22.6,22.53
6736,22.634,22.53
6741,22.6,22.564
6746,22.634,22.564
6751,22.6,22.564
6756,22.6,22.53
6761,22.634,22.53
6766,22.6,22.564
6772,22.6,22.564
6777,22.567,22.564
6782,22.6,22.564
6787,22.634,22.53
6792,22.634,22.53
6797,22.6,22.564
6802,22.634,22.53
6807,22.634,22.53
6812,22.6,22.53
6817,22.6,22.53
6822,22.6,22.53
6827,22.634,22.564
6832,22.6,22.53
6837,22.6,22.53
6842,22.634,22.53
6847,22.6,22.564
6852,22.634,22.53
6858,22.6,22.564
6863,22.634,22.53
6868,22.634,22.496
6873,22.6,22.564
6878,22.634,22.564
6883,22.6,22.53
6888,22.634,22.496
6893,22.6,22.53
6898,22.6,22.53
6903,22.6,22.564
6908,22.634,22.53
6913,22.634,22.53
6918,22.6,22.597
6923,22.6,22.53
6928,22.6,22.564
6933,22.6,22.597
6938,22.6,22.53
6944,22.6,22.53
6949,22.6,22.564
6954,22.6,22.564
6959,22.6,22.53
6964,22.6,22.564
6969,22.6,22.53
6974,22.634,22.53
6979,22.567,22.564
6984,22.6,22.53
6989,22.6,22.564
6994,22.6,22.53
6999,22.6,22.53
7004,22.6,22.53
7009,22.6,22.53
7014,22.6,22.564
7019,22.6,22.53
7024,22.6,22.53
7029,22.6,22.53
7035,22.6,22.53
7040,22.6,22.564
7045,22.6,22.53
7050,22.6,22.564
7055,22.634,22.564
7060,22.634,22.564
7065,22.6,22.53
7070,22.6,22.53
7075,22.6,22.564
7080,22.6,22.564
7085,22.634,22.564
7090,22.634,22.53
7095,22.634,22.564
7100,22.6,22.53
7105,22.634,22.564
7110,22.634,22.53
7115,22.6,22.53
7121,22.6,22.564
7126,22.567,22.53
7131,22.6,22.564
7136,22.6,22.564
7141,22.6,22.564
7146,22.6,22.564
7151,22.6,22.564
7156,22.6,22.564
7161,22.6,22.53
7166,22.6,22.564
7171,22.6,22.564
7176,22.6,22.564
7181,22.634,22.53
7186,22.634,22.564
7191,22.6,22.53
7196,22.634,22.53
7201,22.634,22.564
7207,22.6,22.564
7212,22.6,22.564
7217,22.634,22.597
7222,22.634,22.564
7227,22.634,22.53
7232,22.634,22.53
7237,22.634,22.564
7242,22.6,22.564
7247,22.6,22.53
7252,22.634,22.53
7257,22.6,22.564
7262,22.6,22.53
7267,22.6,22.597
7272,22.6,22.53
7277,22.6,22.53
7282,22.6,22.564
7287,22.634,22.53
7293,22.634,22.53
7298,22.634,22.53
7303,22.6,22.564
7308,22.634,22.53
7313,22.6,22.53
7318,22.6,22.564
7323,22.567,22.564
7328,22.634,22.564
7333,22.634,22.564
7338,22.634,22.496
7343,22.6,22.564
7348,22.6,22.564
7353,22.6,22.53
7358,22.634,22.564
7363,22.634,22.53
7368,22.6,22.564
7373,22.634,22.564
7378,22.6,22.53
7384,22.634,22.597
7389,22.634,22.564
7394,22.6,22.53
7399,22.634,22.53
7404,22.634,22.564
7409,22.634,22.564
7414,22.634,22.496
7419,22.567,22.564
7424,22.634,22.564
7429,22.668,22.564
7434,22.6,22.564
7439,22.6,22.564
7444,22.6,22.564
7449,22.6,22.564
7454,22.634,22.53
7459,22.6,22.564
7464,22.6,22.564
7470,22.6,22.564
7475,22.6,22.53
7480,22.6,22.53
7485,22.634,22.564
7490,22.6,22.564
7495,22.6,22.53
7500,22.634,22.564
7505,22.634,22.564
7510,22.6,22.564
7515,22.6,22.564
7520,22.6,22.564
7525,22.6,22.597
7530,22.6,22.53
7535,22.668,22.564
7540,22.6,22.53
7545,22.6,22.564
7550,22.6,22.564
7556,22.6,22.564
7561,22.6,22.53
7566,22.634,22.564
7571,22.634,22.53
7576,22.6,22.564
7581,22.634,22.564
7586,22.6,22.564
7591,22.6,22.597
7596,22.6,22.564
7601,22.634,22.53
7606,22.6,22.53
7611,22.6,22.53
7616,22.634,22.53
7621,22.6,22.564
7626,22.634,22.564
7631,22.6,22.53
7636,22.634,22.564
7641,22.634,22.53
7647,22.634,22.564
7652,22.634,22.564
7657,22.6,22.564
7662,22.634,22.564
7667,22.634,22.564
7672,22.634,22.53
7677,22.6,22.564
7682,22.634,22.597
7687,22.634,22.564
7692,22.6,22.53
7697,22.634,22.564
7702,22.634,22.597
7707,22.6,22.564
7712,22.634,22.564
7717,22.634,22.597
7722,22.634,22.564
7727,22.6,22.564
7733,22.634,22.564
7738,22.668,22.564
7743,22.6,22.564
7748,22.634,22.564
7753,22.6,22.564
7758,22.6,22.564
7763,22.634,22.564
7768,22.6,22.564
7773,22.634,22.564
7778,22.634,22.564
7783,22.6,22.564
7788,22.634,22.53
7793,22.6,22.597
7798,22.634,22.597
7803,22.634,22.53
7808,22.634,22.53
7813,22.634,22.53
7818,22.6,22.53
7824,22.6,22.597
7829,22.6,22.564
7834,22.634,22.597
7839,22.6,22.564
7844,22.6,22.564
7849,22.634,22.597
7854,22.634,22.564
7859,22.634,22.564
7864,22.6,22.53
7869,22.634,22.564
7874,22.6,22.597
7879,22.6,22.564
7884,22.634,22.564
7889,22.634,22.564
7894,22.6,22.597
7899,22.6,22.597
7904,22.668,22.564
7910,22.634,22.564
7915,22.6,22.564
7920,22.6,22.564
7925,22.668,22.53
7930,22.6,22.564
7935,22.634,22.564
7940,22.634,22.53
7945,22.6,22.564
7950,22.6,22.564
7955,22.6,22.564
7960,22.634,22.564
7965,22.634,22.564
7970,22.6,22.564
7975,22.6,22.564
7980,22.6,22.53
7985,22.634,22.564
7990,22.634,22.597
7996,22.6,22.564
8001,22.634,22.564
8006,22.6,22.564
8011,22.634,22.564
8016,22.634,22.597
8021,22.634,22.53
8026,22.634,22.564
8031,22.6,22.564
8036,22.634,22.564
8041,22.634,22.564
8046,22.6,22.564
8051,22.634,22.564
8056,22.634,22.564
8061,22.6,22.53
8066,22.6,22.597
8071,22.634,22.53
8076,22.634,22.53
8081,22.634,22.564
8087,22.6,22.53
8092,22.634,22.564
8097,22.634,22.564
8102,22.634,22.564
8107,22.668,22.564
8112,22.634,22.564
8117,22.6,22.564
8122,22.634,22.597
8127,22.6,22.597
8132,22.634,22.53
8137,22.634,22.564
8142,22.634,22.597
8147,22.634,22.564
8152,22.634,22.564
8157,22.634,22.597
8162,22.634,22.631
8167,22.634,22.564
8173,22.6,22.564
8178,22.634,22.564
8183,22.634,22.564
8188,22.634,22.564
8193,22.634,22.564
8198,22.634,22.564
8203,22.634,22.564
8208,22.634,22.53
8213,22.6,22.564
8218,22.634,22.564
8223,22.634,22.564
8228,22.6,22.564
8233,22.634,22.564
8238,22.634,22.564
8243,22.634,22.564
8248,22.6,22.597
8253,22.634,22.564
8259,22.6,22.564
8264,22.634,22.564
8269,22.634,22.564
8274,22.6,22.564
8279,22.6,22.564
8284,22.634,22.597
8289,22.6,22.564
8294,22.634,22.564
8299,22.6,22.564
8304,22.634,22.564
8309,22.634,22.597
8314,22.6,22.564
8319,22.6,22.564
8324,22.6,22.597
8329,22.6,22.564
8334,22.6,22.597
8339,22.6,22.597
8344,22.6,22.564
8350,22.634,22.564
8355,22.634,22.597
8360,22.634,22.564
8365,22.634,22.597
8370,22.634,22.564
8375,22.634,22.564
8380,22.6,22.597
8385,22.634,22.564
8390,22.6,22.597
8395,22.6,22.564
8400,22.634,22.564
8405,22.634,22.564
8410,22.6,22.564
8415,22.634,22.564
8420,22.634,22.631
8425,22.668,22.597
8431,22.634,22.564
8436,22.634,22.597
8441,22.6,22.597
8446,22.6,22.564
8451,22.634,22.597
8456,22.634,22.564
8461,22.634,22.564
8466,22.634,22.564
8471,22.634,22.597
8476,22.6,22.597
8481,22.634,22.597
8486,22.634,22.597
8491,22.6,22.597
8496,22.634,22.631
8501,22.634,22.53
8506,22.634,22.597
8511,22.634,22.564
8516,22.634,22.597
8522,22.6,22.564
8527,22.6,22.564
8532,22.6,22.631
8537,22.634,22.597
8542,22.634,22.631
8547,22.634,22.597
8552,22.6,22.564
8557,22.634,22.597
8562,22.634,22.597
8567,22.6,22.597
8572,22.634,22.564
8577,22.567,22.597
8582,22.634,22.564
8587,22.6,22.564
8592,22.6,22.631
8597,22.634,22.597
8602,22.634,22.564
8608,22.634,22.564
8613,22.634,22.564
8618,22.6,22.564
8623,22.668,22.597
8628,22.634,22.564
8633,22.6,22.564
8638,22.6,22.564
8643,22.668,22.597
8648,22.6,22.53
8653,22.634,22.564
8658,22.634,22.564
8663,22.634,22.564
8668,22.634,22.564
8673,22.634,22.564
8678,22.634,22.597
8683,22.634,22.564
8688,22.634,22.564
8694,22.634,22.564
8699,22.6,22.564
8704,22.634,22.597
8709,22.634,22.564
8714,22.634,22.597
8719,22.634,22.564
8724,22.6,22.564
8729,22.634,22.564
8734,22.634,22.597
8739,22.634,22.597
8744,22.634,22.53
8749,22.6,22.564
8754,22.634,22.597
8759,22.634,22.564
8764,22.634,22.597
8769,22.6,22.597
8774,22.634,22.597
8779,22.634,22.597
8785,22.634,22.631
8790,22.634,22.53
8795,22.6,22.53
8800,22.6,22.597
8805,22.634,22.597
8810,22.6,22.597
8815,22.634,22.564
8820,22.6,22.631
8825,22.634,22.597
8830,22.6,22.597
8835,22.634,22.564
8840,22.634,22.564
8845,22.6,22.597
8850,22.6,22.597
8855,22.6,22.564
8860,22.634,22.564
8865,22.6,22.597
8871,22.634,22.597
8876,22.634,22.564
8881,22.634,22.597
8886,22.634,22.564
8891,22.6,22.597
8896,22.668,22.597
8901,22.634,22.597
8906,22.6,22.597
8911,22.6,22.597
8916,22.6,22.564
8921,22.634,22.564
8926,22.634,22.597
8931,22.634,22.564
8936,22.634,22.597
8941,22.6,22.597
8946,22.634,22.597
8951,22.634,22.597
8956,22.634,22.597
8962,22.634,22.564
8967,22.6,22.597
8972,22.6,22.597
8977,22.634,22.631
8982,22.6,22.631
8987,22.634,22.564
8992,22.634,22.597
8997,22.634,22.564
9002,22.634,22.597
9007,22.567,22.564
9012,22.6,22.631
9017,22.6,22.597
9022,22.634,22.597
9027,22.634,22.597
9032,22.6,22.597
9037,22.634,22.597
9042,22.634,22.564
9048,22.634,22.564
9053,22.668,22.564
9058,22.6,22.597
9063,22.6,22.597
9068,22.668,22.597
9073,22.634,22.597
9078,22.634,22.597
9083,22.634,22.597
9088,22.6,22.597
9093,22.634,22.564
9098,22.6,22.597
9103,22.634,22.597
9108,22.6,22.597
9113,22.634,22.597
9118,22.634,22.597
9123,22.634,22.597
9128,22.634,22.597
9134,22.634,22.597
9139,22.6,22.564
9144,22.634,22.597
9149,22.634,22.597
9154,22.6,22.597
9159,22.634,22.597
9164,22.6,22.597
9169,22.634,22.597
9174,22.668,22.597
9179,22.634,22.597
9184,22.634,22.631
9189,22.634,22.597
9194,22.634,22.597
9199,22.634,22.597
9204,22.634,22.597
9209,22.634,22.597
9214,22.634,22.597
9219,22.634,22.564
9225,22.6,22.597
9230,22.6,22.597
9235,22.634,22.53
9240,22.634,22.597
9245,22.668,22.597
9250,22.6,22.597
9255,22.6,22.564
9260,22.6,22.564
9265,22.668,22.564
9270,22.668,22.597
9275,22.634,22.597
9280,22.6,22.597
9285,22.634,22.597
9290,22.634,22.597
9295,22.634,22.597
9300,22.668,22.564
9305,22.6,22.597
9311,22.6,22.564
9316,22.634,22.597
9321,22.6,22.597
9326,22.634,22.597
9331,22.6,22.631
9336,22.6,22.597
9341,22.634,22.597
9346,22.634,22.597
9351,22.634,22.597
9356,22.634,22.597
9361,22.6,22.597
9366,22.634,22.597
9371,22.6,22.597
9376,22.634,22.564
9381,22.634,22.597
9386,22.6,22.597
9391,22.634,22.597
9397,22.634,22.564
9402,22.6,22.564
9407,22.6,22.597
9412,22.634,22.597
9417,22.634,22.597
9422,22.634,22.597
9427,22.634,22.597
9432,22.634,22.564
9437,22.6,22.631
9442,22.634,22.597
9447,22.634,22.631
9452,22.634,22.597
9457,22.6,22.597
9462,22.668,22.564
9467,22.634,22.597
9472,22.634,22.597
9477,22.634,22.597
9482,22.634,22.597
9488,22.634,22.597
9493,22.668,22.597
9498,22.634,22.597
9503,22.6,22.564
9508,22.634,22.597
9513,22.634,22.631
9518,22.6,22.564
9523,22.634,22.597
9528,22.634,22.564
9533,22.567,22.597
9538,22.634,22.564
9543,22.634,22.597
9548,22.634,22.564
9553,22.634,22.597
9558,22.6,22.597
9563,22.634,22.597
9568,22.6,22.631
9574,22.6,22.597
9579,22.634,22.597
9584,22.634,22.597
9589,22.634,22.564
9594,22.634,22.597
9599,22.6,22.597
9604,22.6,22.564
9609,22.634,22.597
9614,22.6,22.597
9619,22.668,22.597
9624,22.668,22.597
9629,22.6,22.631
9634,22.634,22.597
9639,22.6,22.597
9644,22.634,22.631
9649,22.6,22.564
9655,22.634,22.597
9660,22.6,22.597
9665,22.634,22.631
9670,22.634,22.564
9675,22.6,22.597
9680,22.634,22.597
9685,22.6,22.564
9690,22.634,22.53
9695,22.6,22.597
9700,22.668,22.597
9705,22.6,22.597
9710,22.634,22.597
9715,22.668,22.597
9720,22.668,22.564
9725,22.634,22.597
9730,22.634,22.597
9735,22.6,22.597
9740,22.634,22.631
9746,22.634,22.564
9751,22.634,22.597
9756,22.634,22.564
9761,22.634,22.597
9766,22.634,22.631
9771,22.668,22.564
9776,22.668,22.597
9781,22.634,22.597
9786,22.634,22.597
9791,22.6,22.597
9796,22.668,22.597
9801,22.634,22.597
9806,22.6,22.597
9811,22.634,22.597
9816,22.6,22.631
9821,22.668,22.597
9826,22.634,22.564
9832,22.6,22.597
9837,22.634,22.597
9842,22.634,22.597
9847,22.634,22.597
9852,22.6,22.597
9857,22.6,22.597
9862,22.668,22.597
9867,22.634,22.631
9872,22.634,22.631
9877,22.668,22.597
9882,22.634,22.597
9887,22.634,22.597
9892,22.6,22.631
9897,22.634,22.597
9902,22.634,22.597
9907,22.634,22.631
9912,22.6,22.631
9917,22.634,22.597
9923,22.634,22.631
9928,22.634,22.631
9933,22.634,22.564
9938,22.634,22.564
9943,22.634,22.597
9948,22.634,22.597
9953,22.634,22.597
9958,22.634,22.597
9963,22.634,22.597
9968,22.634,22.597
9973,22.634,22.564
9978,22.634,22.597
9983,22.634,22.631
9988,22.634,22.597
9993,22.6,22.597
9998,22.6,22.597
10003,22.668,22.597
10009,22.6,22.597
10014,22.634,22.597
10019,22.6,22.597
10024,22.634,22.631
10029,22.634,22.597
10034,22.634,22.597
10039,22.634,22.665
10044,22.6,22.631
10049,22.634,22.597
10054,22.6,22.597
10059,22.634,22.597
10064,22.634,22.597
10069,22.634,22.631
10074,22.634,22.597
10079,22.6,22.597
10084,22.6,22.597
10089,22.634,22.631
10095,22.634,22.597
10100,22.6,22.597
10105,22.6,22.597
10110,22.634,22.597
10115,22.634,22.597
10120,22.634,22.631
10125,22.634,22.631
10130,22.634,22.597
10135,22.634,22.597
10140,22.634,22.597
10145,22.634,22.631
10150,22.634,22.597
10155,22.634,22.597
10160,22.634,22.564
10165,22.634,22.597
10170,22.6,22.631
10175,22.634,22.597
10180,22.6,22.631
10186,22.634,22.631
10191,22.634,22.564
10196,22.634,22.631
10201,22.634,22.597
10206,22.634,22.597
10211,22.668,22.597
10216,22.634,22.631
10221,22.668,22.631
10226,22.634,22.597
10231,22.634,22.631
10236,22.6,22.597
10241,22.634,22.597
10246,22.634,22.597
10251,22.6,22.597
10256,22.668,22.631
10261,22.634,22.597
10266,22.668,22.597
10272,22.634,22.631
10277,22.6,22.597
10282,22.634,22.631
10287,22.634,22.597
10292,22.6,22.597
10297,22.634,22.597
10302,22.6,22.564
10307,22.634,22.631
10312,22.634,22.597
10317,22.634,22.597
10322,22.634,22.631
10327,22.634,22.631
10332,22.634,22.597
10337,22.634,22.597
10342,22.668,22.631
10347,22.6,22.631
10352,22.668,22.597
10358,22.634,22.597
10363,22.634,22.597
10368,22.634,22.597
10373,22.668,22.564
10378,22.6,22.631
10383,22.6,22.597
10388,22.668,22.564
10393,22.668,22.564
10398,22.634,22.597
10403,22.634,22.631
10408,22.6,22.597
10413,22.6,22.631
10418,22.6,22.597
10423,22.634,22.597
10428,22.634,22.597
10433,22.634,22.631
10438,22.668,22.597
10444,22.6,22.597
10449,22.634,22.597
10454,22.634,22.564
10459,22.6,22.631
10464,22.6,22.631
10469,22.634,22.597
10474,22.668,22.597
10479,22.668,22.597
10484,22.6,22.564
10489,22.668,22.631
10494,22.668,22.631
10499,22.6,22.597
10504,22.6,22.597
10509,22.634,22.631
10514,22.634,22.597
10519,22.6,22.597
10524,22.668,22.597
10529,22.634,22.597
10535,22.634,22.564
10540,22.634,22.597
10545,22.634,22.631
10550,22.668,22.631
10555,22.634,22.597
10560,22.634,22.631
10565,22.668,22.597
10570,22.634,22.597
10575,22.634,22.597
10580,22.634,22.631
10585,22.634,22.597
10590,22.634,22.597
10595,22.668,22.631
10600,22.634,22.597
10605,22.6,22.597
10610,22.6,22.597
10615,22.634,22.597
10621,22.634,22.564
10626,22.634,22.597
10631,22.634,22.665
10636,22.634,22.597
10641,22.634,22.597
10646,22.634,22.631
10651,22.634,22.597
10656,22.6,22.631
10661,22.634,22.597
10666,22.634,22.564
10671,22.6,22.597
10676,22.634,22.631
10681,22.634,22.597
10686,22.6,22.631
10691,22.6,22.597
10696,22.668,22.597
10701,22.634,22.597
10707,22.668,22.631
10712,22.634,22.597
10717,22.6,22.631
10722,22.6,22.564
10727,22.634,22.597
10732,22.634,22.597
10737,22.634,22.597
10742,22.634,22.597
10747,22.6,22.631
10752,22.634,22.631
10757,22.668,22.597
10762,22.668,22.631
10767,22.634,22.597
10772,22.634,22.631
10777,22.634,22.564
10782,22.6,22.631
10787,22.634,22.631
10793,22.634,22.631
10798,22.6,22.631
10803,22.668,22.631
10808,22.6,22.597
10813,22.6,22.597
10818,22.668,22.564
10823,22.634,22.597
10828,22.6,22.631
10833,22.6,22.631
10838,22.634,22.597
10843,22.634,22.631
10848,22.6,22.631
10853,22.634,22.631
10858,22.634,22.597
10863,22.634,22.631
10868,22.567,22.597
10873,22.634,22.631
10879,22.634,22.597
10884,22.634,22.597
10889,22.634,22.597
10894,22.634,22.597
10899,22.634,22.597
10904,22.6,22.597
10909,22.634,22.597
10914,22.634,22.631
10919,22.567,22.631
10924,22.634,22.631
10929,22.634,22.597
10934,22.634,22.597
10939,22.668,22.597
10944,22.634,22.597
10949,22.634,22.631
10954,22.668,22.631
10959,22.6,22.631
10964,22.634,22.597
10970,22.668,22.597
10975,22.634,22.597
10980,22.668,22.597
10985,22.6,22.597
10990,22.634,22.597
10995,22.634,22.631
11000,22.668,22.631
11005,22.634,22.631
11010,22.6,22.597
11015,22.668,22.597
11020,22.6,22.597
11025,22.634,22.631
11030,22.634,22.597
11035,22.634,22.597
11040,22.634,22.597
11045,22.634,22.597
11050,22.668,22.631
11056,22.6,22.597
11061,22.634,22.631
11066,22.668,22.597
11071,22.634,22.665
11076,22.634,22.631
11081,22.634,22.597
11086,22.6,22.597
11091,22.634,22.631
11096,22.6,22.597
11101,22.668,22.631
11106,22.6,22.631
11111,22.668,22.631
11116,22.634,22.631
11121,22.634,22.597
11126,22.634,22.631
11131,22.634,22.631
11136,22.634,22.631
11142,22.634,22.597
11147,22.634,22.597
11152,22.634,22.631
11157,22.634,22.631
11162,22.6,22.597
11167,22.634,22.631
11172,22.634,22.631
11177,22.634,22.631
11182,22.634,22.597
11187,22.634,22.597
11192,22.634,22.597
11197,22.6,22.631
11202,22.634,22.631
11207,22.634,22.564
11212,22.6,22.597
11217,22.6,22.631
11222,22.6,22.631
11227,22.6,22.597
11233,22.6,22.631
11238,22.634,22.597
11243,22.668,22.631
11248,22.634,22.597
11253,22.634,22.631
11258,22.634,22.597
11263,22.6,22.665
11268,22.6,22.631
11273,22.634,22.631
11278,22.634,22.597
11283,22.668,22.597
11288,22.634,22.597
11293,22.6,22.631
11298,22.634,22.631
11303,22.634,22.597
11308,22.634,22.631
11313,22.634,22.631
11319,22.6,22.597
11324,22.634,22.597
11329,22.6,22.597
11334,22.634,22.597
11339,22.634,22.665
11344,22.634,22.597
11349,22.634,22.597
11354,22.6,22.631
11359,22.634,22.597
11364,22.634,22.631
11369,22.6,22.597
11374,22.634,22.597
11379,22.634,22.631
11384,22.668,22.665
11389,22.6,22.597
11394,22.634,22.631
11399,22.634,22.631
11405,22.668,22.631
11410,22.634,22.597
11415,22.634,22.631
11420,22.6,22.631
11425,22.634,22.597
11430,22.634,22.631
11435,22.634,22.631
11440,22.634,22.631
11445,22.6,22.631
11450,22.634,22.597
11455,22.634,22.597
11460,22.634,22.597
11465,22.634,22.631
11470,22.634,22.564
11475,22.634,22.597
11480,22.634,22.631
11485,22.634,22.597
11491,22.634,22.631
11496,22.634,22.665
11501,22.634,22.631
11506,22.6,22.597
11511,22.668,22.631
11516,22.634,22.631
11521,22.634,22.631
11526,22.634,22.597
11531,22.634,22.665
11536,22.634,22.631
11541,22.6,22.631
11546,22.634,22.631
11551,22.634,22.597
11556,22.634,22.597
11561,22.668,22.665
11566,22.634,22.597
11571,22.634,22.597
11576,22.668,22.631
11582,22.634,22.597
11587,22.634,22.631
11592,22.634,22.597
11597,22.668,22.597
11602,22.634,22.597
11607,22.634,22.631
11612,22.6,22.631
11617,22.634,22.631
11622,22.634,22.631
11627,22.634,22.631
11632,22.6,22.665
11637,22.6,22.631
11642,22.634,22.631
11647,22.634,22.631
11652,22.634,22.597
11657,22.634,22.597
11662,22.634,22.631
11668,22.634,22.631
11673,22.6,22.631
11678,22.634,22.631
11683,22.668,22.597
11688,22.634,22.665
11693,22.634,22.597
11698,22.668,22.597
11703,22.668,22.631
11708,22.634,22.597
11713,22.634,22.597
11718,22.634,22.631
11723,22.634,22.631
11728,22.634,22.631
11733,22.634,22.631
11738,22.634,22.597
11743,22.668,22.597
11748,22.634,22.631
11754,22.634,22.631
11759,22.634,22.631
11764,22.634,22.631
11769,22.668,22.631
11774,22.634,22.597
11779,22.634,22.665
11784,22.634,22.597
11789,22.634,22.631
11794,22.6,22.597
11799,22.634,22.631
11804,22.634,22.597
11809,22.634,22.631
11814,22.6,22.597
11819,22.634,22.597
11824,22.634,22.631
11829,22.634,22.597
11834,22.634,22.631
11839,22.634,22.597
11845,22.634,22.597
11850,22.634,22.631
11855,22.668,22.631
11860,22.634,22.631
11865,22.6,22.631
11870,22.634,22.631
11875,22.668,22.597
11880,22.634,22.631
11885,22.634,22.665
11890,22.6,22.631
11895,22.634,22.597
11900,22.634,22.631
11905,22.634,22.631
11910,22.634,22.597
11915,22.6,22.597
11920,22.634,22.631
11925,22.634,22.631
11931,22.6,22.631
11936,22.6,22.631
11941,22.634,22.597
11946,22.634,22.631
11951,22.634,22.597
11956,22.634,22.631
11961,22.634,22.597
11966,22.634,22.631
11971,22.634,22.597
11976,22.668,22.665
11981,22.634,22.597
11986,22.6,22.631
11991,22.634,22.597
11996,22.6,22.631
12001,22.634,22.631
12006,22.634,22.631
12011,22.634,22.597
12017,22.634,22.631
12022,22.634,22.597
12027,22.634,22.597
12032,22.6,22.631
12037,22.634,22.597
12042,22.634,22.597
12047,22.668,22.631
12052,22.6,22.597
12057,22.668,22.597
12062,22.634,22.665
12067,22.634,22.597
12072,22.634,22.631
12077,22.634,22.597
12082,22.634,22.631
12087,22.634,22.597
12093,22.634,22.597
12098,22.634,22.631
12103,22.668,22.631
12108,22.6,22.631
12113,22.634,22.597
12118,22.634,22.665
12123,22.634,22.597
12128,22.634,22.631
12133,22.668,22.597
12138,22.634,22.564
12143,22.634,22.597
12148,22.634,22.631
12153,22.634,22.631
12158,22.634,22.631
12163,22.6,22.597
12168,22.634,22.597
12173,22.634,22.597
12179,22.634,22.631
12184,22.634,22.631
12189,22.634,22.597
12194,22.634,22.597
12199,22.634,22.631
12204,22.634,22.631
12209,22.634,22.597
12214,22.634,22.597
12219,22.668,22.631
12224,22.6,22.631
12229,22.634,22.631
12234,22.6,22.631
12239,22.634,22.631
12244,22.6,22.631
12249,22.634,22.597
12254,22.6,22.631
12259,22.634,22.631
12264,22.6,22.631
12270,22.634,22.631
12275,22.668,22.631
12280,22.668,22.631
12285,22.634,22.631
12290,22.634,22.631
12295,22.634,22.597
12300,22.668,22.597
12305,22.634,22.597
12310,22.634,22.631
12315,22.668,22.631
12320,22.6,22.665
12325,22.6,22.665
12330,22.668,22.631
12335,22.634,22.631
12340,22.634,22.631
12345,22.6,22.631
12350,22.634,22.597
12356,22.634,22.631
12361,22.668,22.597
12366,22.668,22.631
12371,22.634,22.597
12376,22.634,22.631
12381,22.634,22.597
12386,22.668,22.631
12391,22.634,22.631
12396,22.634,22.665
12401,22.634,22.631
12406,22.634,22.597
12411,22.634,22.597
12416,22.634,22.631
12421,22.634,22.597
12426,22.6,22.597
12431,22.634,22.597
12436,22.634,22.631
12442,22.668,22.597
12447,22.668,22.631
12452,22.668,22.631
12457,22.634,22.631
12462,22.634,22.631
12467,22.634,22.631
12472,22.634,22.631
12477,22.634,22.631
12482,22.668,22.631
12487,22.634,22.597
12492,22.634,22.665
12497,22.634,22.631
12502,22.6,22.597
12507,22.6,22.597
12512,22.634,22.597
12517,22.6,22.631
12522,22.634,22.597
12527,22.634,22.631
12533,22.634,22.631
12538,22.634,22.631
12543,22.634,22.631
12548,22.634,22.665
12553,22.668,22.631
12558,22.668,22.631
12563,22.634,22.631
12568,22.668,22.631
12573,22.634,22.597
12578,22.668,22.631
12583,22.634,22.665
12588,22.634,22.597
12593,22.634,22.631
12598,22.634,22.631
12603,22.6,22.597
12608,22.634,22.631
12613,22.634,22.631
12619,22.634,22.597
12624,22.668,22.631
12629,22.634,22.631
12634,22.634,22.631
12639,22.634,22.631
12644,22.634,22.631
12649,22.634,22.631
12654,22.634,22.665
12659,22.634,22.631
12664,22.634,22.665
12669,22.634,22.631
12674,22.634,22.631
12679,22.634,22.597
12684,22.634,22.665
12689,22.634,22.631
12694,22.634,22.631
12699,22.634,22.631
12705,22.634,22.631
12710,22.634,22.631
12715,22.634,22.631
12720,22.634,22.665
12725,22.668,22.631
12730,22.634,22.597
12735,22.634,22.631
12740,22.634,22.597
12745,22.634,22.631
12750,22.634,22.631
12755,22.634,22.631
12760,22.634,22.631
12765,22.634,22.597
12770,22.634,22.631
12775,22.634,22.631
12780,22.668,22.631
12785,22.668,22.597
12791,22.668,22.631
12796,22.668,22.597
12801,22.6,22.631
12806,22.668,22.631
12811,22.634,22.631
12816,22.634,22.665
12821,22.634,22.631
12826,22.634,22.631
12831,22.634,22.631
12836,22.6,22.631
12841,22.668,22.631
12846,22.6,22.631
12851,22.634,22.631
12856,22.634,22.597
12861,22.668,22.631
12866,22.634,22.597
