Time (s),PT1w_cal (deg.C),PT1s_cal (deg.C)
3299,23.962,23.822
3304,23.962,23.822
3309,23.962,23.855
3315,23.962,23.822
3320,23.962,23.855
3325,23.962,23.822
3330,23.962,23.822
3335,23.962,23.822
3340,23.962,23.822
3345,23.962,23.822
3350,23.962,23.855
3355,23.962,23.855
3360,23.962,23.855
3365,23.962,23.855
3370,23.928,23.822
3375,23.962,23.822
3380,23.962,23.855
3385,23.962,23.855
3390,23.962,23.855
3395,23.962,23.822
3400,23.962,23.855
3405,23.962,23.855
3411,23.996,23.855
3416,23.928,23.822
3421,23.962,23.855
3426,23.962,23.855
3431,23.962,23.855
3436,23.962,23.822
3441,23.928,23.855
3446,23.962,23.822
3451,23.928,23.855
3456,23.962,23.822
3461,23.962,23.855
3466,23.962,23.822
3471,23.962,23.855
3476,23.962,23.855
3481,23.928,23.822
3486,23.962,23.822
3491,23.962,23.855
3496,23.962,23.822
3501,23.962,23.822
3507,23.928,23.822
3512,23.962,23.855
3517,23.962,23.855
3522,23.928,23.855
3527,23.962,23.855
3532,23.928,23.855
3537,23.928,23.855
3542,23.928,23.855
3547,23.928,23.855
3552,23.962,23.855
3557,23.928,23.855
3562,23.962,23.855
3567,23.962,23.855
3572,23.928,23.855
3577,23.996,23.855
3582,23.928,23.855
3587,23.962,23.855
3592,23.962,23.855
3597,23.962,23.822
3603,23.928,23.855
3608,23.962,23.855
3613,23.928,23.855
3618,23.962,23.855
3623,23.928,23.855
3628,23.928,23.855
3633,23.962,23.822
3638,23.928,23.855
3643,23.962,23.855
3648,23.928,23.855
3653,23.962,23.855
3658,23.928,23.855
3663,23.962,23.855
3668,23.962,23.855
3673,23.962,23.889
3678,23.962,23.855
3683,23.962,23.855
3688,23.962,23.889
3693,23.928,23.855
3699,23.928,23.889
3704,23.962,23.822
3709,23.962,23.855
3714,23.962,23.855
3719,23.928,23.855
3724,23.962,23.889
3729,23.962,23.855
3734,23.928,23.889
3739,23.962,23.855
3744,23.928,23.855
3749,23.962,23.889
3754,23.962,23.855
3759,23.928,23.889
3764,23.962,23.855
3769,23.962,23.855
3774,23.928,23.889
3779,23.962,23.855
3784,23.962,23.889
3789,23.962,23.855
3795,23.962,23.855
3800,23.928,23.855
3805,23.962,23.889
3810,23.928,23.855
3815,23.962,23.855
3820,23.928,23.855
3825,23.928,23.855
3830,23.928,23.855
3835,23.928,23.855
3840,23.928,23.855
3845,23.928,23.855
3850,23.928,23.889
3855,23.928,23.855
3860,23.928,23.855
3865,23.928,23.855
3870,23.962,23.855
3875,23.962,23.889
